,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff,T_choque_dolar,vix_ret_log,sp500_ret_log,petroleo_ret_log,br_selic
2018-03-23,-0.0046232604741902,0.0,0.0007999999999999,0.182258064516129,-0.0001417726533681,0.0099999999999999,2.0,0,0.0634936581640986,-0.0211898073117506,0.0221018365141398,-0.044566000000000626
2018-03-26,0.0083911624451413,0.0,-0.0007000000000001,0.1948387096774193,-0.0004254385969257,0.0,-4.0,0,-0.1677122691947525,0.0267950407060353,-0.0046950958038503,-0.044566000000000626
2018-03-27,-0.015157546735308,0.0,0.0222000000000002,0.1990322580645161,-0.0001418530969274,0.0,3.0,0,0.0675652868450053,-0.0174272856453219,-0.000142653298267,-0.044566000000000626
2018-03-28,0.0007872043917451,0.0,0.0123999999999999,0.2032258064516129,-0.0001418732220841,0.0,-1.0,0,0.0163107355201344,-0.0029209188994626,-0.008307149370073,-0.044566000000000626
2018-03-29,0.0176322223403957,0.0,-0.0142000000000002,0.2074193548387096,-0.0001418933529517,-0.0099999999999999,-2.0,0,-0.1355949316866367,0.0136757774938434,0.0105866208777431,-0.044566000000000626
2018-04-02,-0.0082337907537635,0.0,-0.0133999999999998,0.226,-0.0018464436977279,0.0199999999999999,3.0,0,0.16786273325597,-0.0225906823434958,-0.0381454024253246,-0.044566000000000626
2018-04-03,-0.000508007028511,0.0,0.0034999999999998,0.232,-0.0014226638940755,0.01,-8.0,0,-0.1128207877386875,0.012535961315741,0.0070713811073969,-0.044566000000000626
2018-04-04,-0.0031127416645944,0.0,0.0399000000000002,0.238,-0.0014246907505075,0.0,1.0,1,-0.0505453026503773,0.0115001023464467,-0.0014691658873533,-0.044566000000000626
2018-04-05,0.0100254422292902,0.0,-0.0342000000000002,0.244,-0.0014267233904714,0.0,-5.0,1,-0.0574516399555056,0.0068394214016512,0.004547205363023,-0.044566000000000626
2018-04-06,-0.0045874337934197,0.0,0.0470000000000001,0.25,-0.0014287618387509,0.0,8.0,1,0.1263115840485268,-0.0221640670570649,-0.018015862324975,-0.044566000000000626
2018-04-09,-0.0179987847908282,0.0,0.0236999999999998,0.268,-0.0042985746639647,0.0,0.0,1,0.0129451962699276,0.0033309949675928,0.0226880811759711,-0.044566000000000626
2018-04-10,0.0143372913007748,0.0,0.0292000000000003,0.274,-0.0014369742158475,0.0,-1.0,1,-0.0615725301445199,0.016588598996314,0.0342219571304931,-0.044566000000000626
2018-04-11,0.0086713236853039,0.0,-0.0143000000000004,0.28,-0.0014390420825733,0.0,0.0,0,-0.0112995330183324,-0.0055406857724611,0.0142559598683546,-0.044566000000000626
2018-04-12,0.0023199963537337,0.0,-0.0193999999999996,0.286,-0.0014411159093707,0.0,-2.0,0,-0.0904308000905225,0.008216898697657,-0.000555259830162,-0.044566000000000626
2018-04-13,-0.0130760854289242,0.0,0.0246999999999997,0.292,-0.0014431957220466,0.0,1.0,1,-0.0601852880046354,-0.0028907998267066,0.0077456154034148,-0.044566000000000626
2018-04-16,-0.0176085317098237,0.0,0.0158,0.31,-0.0043421262911849,0.0,3.0,0,-0.0500546283084586,0.008076336801563,-0.0161115104845529,-0.044566000000000626
2018-04-17,0.0146635111749127,0.0,-0.0221999999999997,0.316,-0.0014515753528669,0.0,-1.0,0,-0.0824106136538363,0.0106050716138667,0.0022378143899543,-0.044566000000000626
2018-04-18,0.0198991624535889,0.0,-0.0197000000000002,0.322,-0.0014536854872631,0.0,-3.0,0,0.0226914356552579,0.0008310204075532,0.0261975751135067,-0.044566000000000626
2018-04-19,0.0005594405740314,0.0,0.0133,0.328,-0.0014558017655339,0.0,1.0,0,0.0228146557031451,-0.0057425817958325,0.0040743695914318,-0.044566000000000626
2018-04-20,-0.0031976873210108,0.0,0.0123999999999999,0.334,-0.0014579242145558,0.0,-2.0,0,0.0560438450383675,-0.0085731771883527,0.0037878668968654,-0.044566000000000626
2018-04-23,0.0006076470225302,0.0,0.032,0.352,-0.0043865694516647,0.0,0.0,1,-0.0325133406800305,5.623011118453955e-05,0.0087383972130765,-0.044566000000000626
2018-04-24,-0.0015549102629517,0.0,0.0245999999999999,0.358,-0.0014664762610827,0.02,-1.0,1,0.09786617881312,-0.0134708880064751,-0.0114425220452497,-0.044566000000000626
2018-04-25,-0.0049849674816613,0.0,0.0373000000000001,0.364,-0.0014686299724608,0.0,1.0,1,-0.0100391418782848,0.0018353742328236,0.0018936755161246,-0.044566000000000626
2018-04-26,0.0156221275749874,0.0,-0.0062999999999999,0.37,-0.0014707900191552,-0.02,1.0,0,-0.0939658150651735,0.0103801441873769,0.0099503022710099,-0.044566000000000626
2018-04-27,0.0007174763656312,0.0,-0.0301,0.376,-0.0014729564291613,0.0,5.0,1,-0.0524606812096731,0.0011130052713638,-0.001338847113363,-0.044566000000000626
2018-04-30,-0.003824761269028,0.0,0.0135,0.394,-0.0044319318040368,0.0,1.0,0,0.033187503649107,-0.0082211925489212,0.0070756424687114,-0.044566000000000626
2018-05-02,-0.0183760195359568,0.0,0.0613000000000001,0.4277419354838709,-0.0001561138615819,-0.06,6.0,1,0.0305173392948986,-0.0072319512014023,-0.0243733545623683,-0.044566000000000626
2018-05-03,-0.0150031115793023,0.0,0.0059999999999997,0.4554838709677419,0.001323817590098,0.0,7.0,0,-0.0043928937131937,-0.002256217585064,0.0035379289902672,-0.044566000000000626
2018-05-04,-0.0020431962686551,0.0,-0.0175999999999998,0.4832258064516129,0.0013220674137457,0.0,-2.0,0,-0.0737209576982898,0.0127298100283349,0.0168365476688466,-0.044566000000000626
2018-05-07,-0.0048724106235145,0.0,0.0149999999999996,0.5664516129032258,0.0039557473077405,0.0,1.0,0,-0.0013550447502601,0.0034519805549899,0.0172143474183694,-0.044566000000000626
2018-05-08,0.002921472470847,0.0,0.0330000000000003,0.5941935483870968,0.001315112741933,0.0,7.0,1,-0.0027155455792147,-0.0002656766117338,-0.0174815698658298,-0.044566000000000626
2018-05-09,0.0156562481768549,0.0,0.0154999999999998,0.6219354838709678,0.001313385491688,0.0,-5.0,0,-0.0917813999779856,0.0096356479348687,0.0310428799832843,-0.044566000000000626
2018-05-10,0.0187631146675997,0.0,-0.0377,0.6496774193548387,0.0013116627725846,0.0,-12.0,1,-0.0142591937021935,0.0093270116038483,0.0033618099378208,-0.044566000000000626
2018-05-11,-0.0074935615238178,0.0,0.0150000000000001,0.6774193548387097,0.0013099445668167,0.0,2.0,0,-0.0448297585086158,0.0017061392709612,-0.0045280944842355,-0.044566000000000626
2018-05-14,0.0001408021028783,0.0,0.0381,0.7606451612903226,0.0039195693340357,0.0,1.0,1,0.0218930313680952,0.0008830995101265,0.0142905626913827,-0.044566000000000626
2018-05-15,-0.0011974502786777,0.0,0.0655999999999998,0.7883870967741935,0.0013031165242018,0.0,5.0,1,0.1235240064684641,-0.0068656550439908,0.0025532625075684,-0.044566000000000626
2018-05-16,0.0163925682495094,0.0,0.0049999999999998,0.8161290322580645,0.001301420621246,0.0,-3.0,0,-0.08632808562575,0.0040523398475144,0.0107793635087326,-0.044566000000000626
2018-05-17,-0.0342654247800489,0.0,0.0070999999999998,0.8438709677419355,0.0012997291267211,0.0,4.0,0,0.0007448960299561,-0.0008562387886101,0.0002522925001395,-0.044566000000000626
2018-05-18,-0.006478571464795,0.0,0.0629000000000004,0.8716129032258064,0.0012980420234569,0.0,13.0,1,-0.000744896029956,-0.0026356652545503,-0.010012134704682,-0.044566000000000626
2018-05-21,-0.0153674710197737,0.0,-0.0431000000000003,0.9548387096774194,0.0038840471077872,0.01,-4.0,1,-0.0256617970324463,0.0073596045479333,0.009002775182973,-0.044566000000000626
2018-05-22,0.011230474026675,0.0,-0.0569999999999999,0.9825806451612904,0.0012913371828027,0.0,-5.0,1,0.0106465144262087,-0.0031406885928751,0.0044083259513338,-0.044566000000000626
2018-05-23,-0.0228852450626462,0.0,0.0005000000000001,1.0103225806451612,0.0012896717814445,0.0,0.0,0,-0.0496226094147979,0.0032431452068987,0.0028864091442101,-0.044566000000000626
2018-05-24,-0.0092553568026634,0.0,-0.0070999999999998,1.0380645161290325,0.0012880106702013,0.0,3.0,0,-0.003982497610774,-0.0020252629577225,-0.0127374458209029,-0.044566000000000626
2018-05-25,-0.0153945940541326,0.0,0.0150999999999998,1.065806451612903,0.0012863538325085,0.0,3.0,0,0.053605107025572,-0.0023600030541859,-0.0302799455665095,-0.044566000000000626
2018-05-28,-0.0459323286849624,0.0,0.0504999999999999,1.149032258064516,0.0038491629603782,-0.01,0.0,1,0.053605107025572,-0.0023600030541859,-0.0302799455665095,-0.044566000000000626
2018-05-29,0.0094567099340139,0.0,0.0196999999999998,1.176774193548387,0.0012797688891463,0.0,26.0,0,0.2526582954184697,-0.0116315725117922,-0.0138315191832406,-0.044566000000000626
2018-05-30,0.00892524213595,0.0,0.0081000000000002,1.204516129032258,0.0012781331738498,0.0,-2.0,0,-0.1303469984229835,0.0126158753519238,0.0276033042316129,-0.044566000000000626
2018-06-01,0.0063119551872219,0.0,0.0042999999999997,1.26,0.0025513758897925,-0.1,14.0,0,-0.1365913591024689,0.0107907997092398,0.0,-0.044566000000000626
2018-06-04,0.0174033499946357,0.0,0.0011000000000001,1.167,0.0012894131939233,0.0,-9.0,0,-0.0549756948722708,0.0044695948983522,-0.0300911696856,-0.044566000000000626
2018-06-05,-0.0251755781994376,0.0,0.0327999999999999,1.136,0.0004294351988072,0.0,4.0,1,-0.0270501903311068,0.0007023462695756,0.0011946153804631,-0.044566000000000626
2018-06-06,-0.0068735991598121,0.0,0.0441000000000002,1.105,0.0004292508633749,0.0,7.0,1,-0.0632489700489298,0.0085309006373119,-0.0002653130352539,-0.044566000000000626
2018-06-07,-0.0302220803485813,0.0,0.0806999999999997,1.074,0.0004290666861272,0.0,19.0,1,0.0412342605921211,-0.0007144436219845,0.0256760120259586,-0.044566000000000626
2018-06-08,-0.0123849450454063,0.0,-0.1141,1.043,0.0004288826668581,0.0,-5.0,1,0.0041135549467391,0.0031210289077513,-0.0111849340988829,-0.044566000000000626
2018-06-11,-0.008729831689104,0.0,-0.0945999999999998,0.95,0.0012855454617373,0.0,5.0,1,0.0138608066249892,0.0010681370069403,0.0,-0.044566000000000626
2018-06-12,0.0061491142453622,0.0,0.0131000000000001,0.919,0.0004281481655379,0.0,2.0,0,-0.0008100631196737,0.0017418672787038,-0.0076146074239047,-0.044566000000000626
2018-06-13,-0.0087247578488529,0.0,0.0009999999999998,0.8880000000000001,0.0004279649331362,-0.0099999999999999,-2.0,0,0.0474772258023304,-0.0040342545414114,0.0112699481111338,-0.044566000000000626
2018-06-14,-0.0097671857606371,0.0,0.0003000000000001,0.857,0.0004277818574998,0.0099999999999999,4.0,0,-0.0654662854460308,0.0024685005225036,-0.0104794700287541,-0.044566000000000626
2018-06-15,-0.0093263394125919,0.0,0.0680999999999998,0.8260000000000001,0.0004275989384279,0.0,-1.0,1,-0.0116184167222028,-0.001017620315494,-0.0334748073970194,-0.044566000000000626
2018-06-18,-0.0134167179417303,0.0,-0.0194999999999998,0.7330000000000001,0.0012817008635082,0.0,10.0,0,0.0271734198071815,-0.0021283911808865,0.0255423741003403,-0.044566000000000626
2018-06-19,0.0223649458069132,0.0,0.0022999999999999,0.7020000000000001,0.0004268688237942,0.0,2.0,0,0.0811044391369425,-0.0040315179513912,-0.0034569175497676,-0.044566000000000626
2018-06-20,0.0101591626066692,0.0,-0.0231000000000003,0.671,0.0004266866845465,0.01,-12.0,1,-0.0428528008125805,0.0017106902241125,-0.0045388406311767,-0.044566000000000626
2018-06-21,-0.0288068977568887,0.0,0.0559000000000002,0.6400000000000001,0.0004265047006679,-0.01,-8.0,1,0.1350939193759841,-0.0063657288432202,-0.0228712155021844,-0.044566000000000626
2018-06-22,0.0080446154300446,0.0,-0.0230999999999999,0.6090000000000001,0.0004263228719558,0.01,-7.0,1,-0.0612651860000609,0.0018602032551338,0.0336505491396348,-0.044566000000000626
2018-06-25,0.0044069735293383,0.0,0.0096999999999995,0.5160000000000001,0.0012778791923047,0.0,5.0,0,0.2299467533409822,-0.0138197229677706,-0.0109130662496027,-0.044566000000000626
2018-06-26,0.0063502088946609,0.0,-0.0038999999999997,0.4850000000000001,0.0004255971048241,0.0,-3.0,0,-0.0848629141165241,0.0022021505056967,0.0209222964452463,-0.044566000000000626
2018-06-27,-0.0112102797768844,0.0,0.0636999999999998,0.454,0.0004254160489853,0.0,12.0,1,0.1177830223443466,-0.0086415863131411,0.0170212020174644,-0.044566000000000626
2018-06-28,0.0162671452452478,0.0,0.0163000000000002,0.4230000000000001,0.0004252351471247,0.0,0.0,0,-0.0610085281153934,0.0061596800190312,0.0029587173540261,-0.044566000000000626
2018-06-29,0.0137828238725177,0.0,0.0036999999999998,0.3920000000000001,0.0004250543990522,0.0,0.0,0,-0.0461527089498326,0.000758115887517,0.0202181717898595,-0.044566000000000626
2018-07-02,0.0010576706136298,0.0,0.0497,0.3164516129032258,0.0011921708013336,0.0,-1.0,1,-0.0309270317790121,0.0030632608342934,-0.0273080553968458,-0.044566000000000626
2018-07-03,0.0113032573739531,0.0,-0.0135,0.3029032258064516,0.0003424862962315,0.0,-4.0,0,0.0340296863170413,-0.0049596292805336,0.0059331925515048,-0.044566000000000626
2018-07-04,0.0144870501674727,0.0,0.0138000000000002,0.2893548387096774,0.0003423690395276,0.0,0.0,0,0.0340296863170413,-0.0049596292805336,0.0059331925515048,-0.044566000000000626
2018-07-05,-0.0025452805510592,0.0,0.0133999999999998,0.2758064516129032,0.0003422518630831,0.0,-8.0,0,-0.0752524087565875,0.0085838567455378,-0.0047696222286132,-0.044566000000000626
2018-07-06,0.0061111561317712,0.0,0.0072,0.262258064516129,0.0003421347668215,0.0,-7.0,0,-0.1130348337148109,0.0084455176005801,-0.0036245836354643,-0.044566000000000626
2018-07-10,-0.0019750193246057,0.0,-0.0811999999999999,0.2080645161290322,0.0013673697053899,0.0,-16.0,1,-0.0039478327792526,0.0034672493188218,0.0100682799659684,-0.044566000000000626
2018-07-11,-0.0062039177684365,0.0,-0.0035000000000002,0.194516129032258,0.0003415504853361,0.0,5.0,0,0.0754068382243721,-0.0071194863719165,-0.0717501797801555,-0.044566000000000626
2018-07-12,0.019394305271259,0.0,0.0146999999999999,0.1809677419354838,0.0003414338684333,0.0,-2.0,0,-0.0801650088971005,0.0087109915801719,0.0142037617303037,-0.044566000000000626
2018-07-13,0.0096819385371862,0.0,0.0181,0.1674193548387096,0.0003413173311361,0.0,-1.0,0,-0.0323129578703594,0.0010786555366086,0.0117507680053998,-0.044566000000000626
2018-07-16,0.0007699987982157,0.0,-0.0165999999999999,0.1267741935483871,0.0010232535644618,0.0,-3.0,0,0.0519908853437841,-0.0010286646208985,-0.0474371131266813,-0.044566000000000626
2018-07-17,0.0190853625134899,0.0,0.0092000000000003,0.1132258064516129,0.0003408519763841,0.01,0.0,0,-0.0618919465878911,0.0039658243434434,0.0044445534861869,-0.044566000000000626
2018-07-18,-0.0098654758844016,0.0,-0.0197000000000002,0.0996774193548387,0.0003407358358984,-0.01,-3.0,0,0.0033112580359918,0.0021581820767374,0.010202733441516,-0.044566000000000626
2018-07-19,0.0016015502293136,0.0,0.0373000000000001,0.0861290322580645,0.0003406197745334,0.0,5.0,1,0.0616935285868484,-0.0039608268490495,-0.0043992329327229,-0.044566000000000626
2018-07-20,0.0138924942573073,0.0,-0.1053999999999999,0.0725806451612903,0.0003405037922075,0.0,-17.0,1,-0.0007773206034422,-0.0009488977712743,0.0067284546136284,-0.044566000000000626
2018-07-23,-0.0073451312875327,0.0,0.0121999999999999,0.0319354838709677,0.0010208162718452,0.0,-3.0,0,-0.0188388440676762,0.0018363623432315,-0.0001368936759609,-0.044566000000000626
2018-07-24,0.0147504122024013,0.0,-0.0456000000000003,0.0183870967741935,0.0003400406516771,0.0,-1.0,1,-0.016780261123892,0.0047695188860535,0.0051877916051033,-0.044566000000000626
2018-07-25,0.0133399730668273,0.0,-0.0338999999999996,0.0048387096774193,0.0003399250633364,0.0,-5.0,1,-0.0097166664469164,0.0090604350703727,0.0066499241411268,-0.044566000000000626
2018-07-26,-0.0101865900299582,0.0,0.0122999999999997,-0.0087096774193548,0.0003398095535516,0.0,-4.0,0,-0.0122801065623955,-0.0030369027488673,0.0082172026365647,-0.044566000000000626
2018-07-27,0.0057888917303259,0.0,-0.0078999999999997,-0.022258064516129,0.0003396941222426,0.03,-3.0,0,0.0707485567317239,-0.0065838346448454,-0.0033595408460649,-0.044566000000000626
2018-07-30,0.0051204667835005,0.0,-0.0009000000000001,-0.0629032258064516,0.0010183905624341,0.01,2.0,0,0.090204060393401,-0.0057707893155871,0.0091116843101149,-0.044566000000000626
2018-07-31,-0.0132419048826655,0.0,0.0394000000000001,-0.0764516129032258,0.000339233180167,-0.04,1.0,1,-0.1056722583557516,0.004872837219303,-0.0096502721147163,-0.044566000000000626
2018-08-01,0.0010345568099534,0.0,-0.0058000000000002,-0.09,0.0003391181400438,-0.0199999999999999,4.0,0,0.0246355569336506,-0.0010408930675711,0.0,-0.044566000000000626
2018-08-02,0.0042154599699486,0.0,0.0154,-0.0716129032258064,-0.0012233806255377,0.0,2.0,0,-0.0758058205445159,0.0049143495822087,-0.0108329166117024,-0.044566000000000626
2018-08-03,0.0223263470518499,0.0,-0.0443999999999999,-0.0532258064516129,-0.0012248791191069,0.0,-3.0,1,-0.0461684372717792,0.0046334320653479,-0.003272849918051,-0.044566000000000626
2018-08-06,-0.0047265698570271,0.0,0.0013,0.0019354838709677,-0.0036836651410006,0.0,2.0,0,-0.0323031031287945,0.0035319826508016,0.0073489840668736,-0.044566000000000626
2018-08-07,-0.0087238313341515,0.0,-0.0095999999999998,0.0203225806451612,-0.0012309099836098,0.0,3.0,0,-0.0306330385602003,0.0028202017464857,0.0121295492057107,-0.044566000000000626
2018-08-08,-0.0149847003489913,0.0,0.0400999999999998,0.0387096774193548,-0.001232426990489,0.0,2.0,1,-0.0073462149644101,-0.0002624143932951,-0.0322630955901447,-0.044566000000000626
2018-08-09,-0.0048632314695087,0.0,0.0510999999999999,0.0570967741935483,-0.0012339477411824,0.0,8.0,1,0.0379792535246105,-0.0014427146770399,-0.0029095841335811,-0.044566000000000626
2018-08-10,-0.0290330923910602,0.0,0.0442,0.0754838709677419,-0.0012354722495668,0.0,16.0,1,0.1550375456327679,-0.0071393122632444,0.0102154101735109,-0.044566000000000626
2018-08-13,0.0127525914993,0.0,0.0516,0.1306451612903225,-0.003715601585517,0.0,5.0,1,0.1160929831508072,-0.0040140376659802,-0.002750613077381,-0.044566000000000626
2018-08-14,0.0141708222799703,0.0,-0.0175999999999998,0.1490322580645161,-0.0012416081399599,0.0,-6.0,0,-0.1047592335197102,0.0063689300164174,-0.0020679889660471,-0.044566000000000626
2018-08-15,-0.0195792482625023,0.0,0.0322,0.1674193548387097,-0.0012431516473618,0.0,6.0,1,0.0952418680507294,-0.0076312085813788,-0.0237407733506095,-0.044566000000000626
2018-08-16,-0.0033658907518958,0.0,-0.0324000000000004,0.1858064516129032,-0.001244698997171,0.0,-4.0,1,-0.0847784401173556,0.0078882145526381,0.0094240539578693,-0.044566000000000626
2018-08-17,-0.0103371589386895,0.0,0.0579,0.2041935483870967,-0.0012462502037493,0.0,3.0,1,-0.0621126759864959,0.003317606375263,0.0055842881389566,-0.044566000000000626
2018-08-20,0.0039249969985775,0.0,0.0041000000000002,0.2593548387096774,-0.0037480966354319,0.0,3.0,0,-0.0119381100680422,0.0024250749021282,0.0052762862061988,-0.044566000000000626
2018-08-21,-0.015154605313512,0.0,0.0442999999999997,0.2777419354838709,-0.0012524938876126,0.0,3.0,1,0.0291933863002456,0.002066399954627,0.0057994940175819,-0.044566000000000626
2018-08-22,0.0226466458397087,0.0,0.0867,0.2961290322580645,-0.0012540645960594,0.0,12.0,1,-0.0485957551217887,-0.0003982310542435,0.0291724314230481,-0.044566000000000626
2018-08-23,-0.0166259664411949,0.0,-0.0012999999999996,0.3145161290322581,-0.0012556392489937,0.0,9.0,0,0.0129766499302204,-0.0016926939235351,-0.000668790362015,-0.044566000000000626
2018-08-24,0.0082688626196869,0.0,0.0126999999999997,0.3329032258064516,-0.0012572178612924,0.0,0.0,0,-0.0344296369709279,0.0061797059282853,0.0144804432001576,-0.044566000000000626
2018-08-27,0.0216362077012366,0.0,-0.0167000000000001,0.3880645161290322,-0.0037811650760524,0.0099999999999999,-3.0,0,0.0140789140396461,0.0076411414071104,0.005130569601623,-0.044566000000000626
2018-08-28,-0.0058814992938263,0.0,0.0505000000000004,0.4064516129032258,-0.0012635722043103,-0.0099999999999999,1.0,1,0.0275767803185807,0.0002692420775983,-0.0034174868041699,-0.044566000000000626
2018-08-29,0.0117541228284441,0.0,0.0160999999999997,0.4248387096774194,-0.001265170839229,0.0,5.0,0,-0.0202027073175194,0.0056852424689116,0.0155467560071859,-0.044566000000000626
2018-08-30,-0.0256485605672001,0.0,0.0458999999999996,0.4432258064516129,-0.0012667735243674,0.0,8.0,1,0.0993834854559065,-0.004440172044458,0.0081337646741357,-0.044566000000000626
2018-08-31,0.0035797845939544,0.0,-0.0458999999999996,0.4616129032258065,-0.0012683802751336,0.0,2.0,1,-0.0507877303341178,0.0001344684673049,-0.0045105880433839,-0.044566000000000626
2018-09-03,-0.0063452404610124,0.0,-0.0073999999999996,0.478,0.002827462535631,0.07,0.0,0,-0.0507877303341178,0.0001344684673049,-0.0045105880433839,-0.044566000000000626
2018-09-04,-0.0196288731484131,0.0,0.0372999999999992,0.477,0.0020424480488063,0.0,4.0,1,0.0230602221898217,-0.0016556920488793,0.0096407973096551,-0.044566000000000626
2018-09-05,0.0050733066546992,0.0,-0.0042999999999997,0.476,0.0020382849562299,0.01,-11.0,0,0.0554260806633506,-0.0028070628012659,-0.0115801803069428,-0.044566000000000626
2018-09-06,0.0174780698679661,0.0,-0.0148999999999999,0.475,0.0020341388002815,-0.01,-6.0,0,0.0518323144584896,-0.0036589910366181,-0.010014997668798,-0.044566000000000626
2018-09-10,0.000261691049042,0.0,-0.0453000000000001,0.471,0.0080954287816386,0.0,-3.0,1,-0.049596959606275,0.0018960282146933,0.0070039313485862,-0.044566000000000626
2018-09-11,-0.0235494988591327,0.0,0.0634000000000005,0.47,0.0020136584889769,0.0,7.0,1,-0.0686902228672017,0.0037328656897154,0.0216078829274379,-0.044566000000000626
2018-09-12,0.0062491023353796,0.0,-0.0382000000000006,0.469,0.0020096118157191,0.0,-4.0,1,-0.0060698154378633,0.0003566083498935,0.0085642881751444,-0.044566000000000626
2018-09-13,-0.0058473453126186,0.0,0.0378000000000007,0.4679999999999999,0.0020055813743375,0.0,2.0,1,-0.06038686203162,0.0052683521593913,-0.0197574508949497,-0.044566000000000626
2018-09-14,0.0098857689102356,0.0,0.0241999999999995,0.4669999999999999,0.0020015670673672,0.0,0.0,1,-0.0245511673272938,0.0002754439007663,-0.0011519034897375,-0.044566000000000626
2018-09-17,0.0178695842756955,0.0,-0.0183999999999997,0.464,0.0059807752586298,0.0,3.0,0,0.1252119246769616,-0.0055852909915492,-0.0005122747170968,-0.044566000000000626
2018-09-18,0.0196649857744937,0.0,-0.0326000000000004,0.463,0.0019856692613,0.0,-2.0,1,-0.0672713218943863,0.0053546528676252,0.0124778257093347,-0.044566000000000626
2018-09-19,-0.0018532369842088,0.0,-0.0017999999999993,0.462,0.0019817341913412,0.0,-7.0,0,-0.0848103720180209,0.0012524880331719,0.0046708756998971,-0.044566000000000626
2018-09-20,-0.000678248098433,0.0,-0.0354000000000001,0.461,0.0019778146870734,0.0,-19.0,1,0.0042463070454224,0.007810014185329,-0.008855270824452,-0.044566000000000626
2018-09-21,0.0168574695160099,0.0,-0.0269000000000003,0.46,0.0019739106563143,0.0,-22.0,1,-0.0102215441074462,-0.000368600937007,0.0012699189454674,-0.044566000000000626
2018-09-24,-0.0185486934937504,0.0,-0.0133999999999998,0.457,0.0058984611520926,0.0,6.0,0,0.0435579325770615,-0.0035218823140138,0.0300021739926836,-0.044566000000000626
2018-09-25,0.0082496285606303,0.0,0.0691999999999994,0.456,0.0019584474501677,0.0,2.0,1,0.0178721465429567,-0.0013059484931179,0.0082174473520378,-0.044566000000000626
2018-09-26,0.0003306079401443,0.0,-0.0715999999999992,0.455,0.0019546194295063,0.0,-1.0,1,0.0371437609377472,-0.0032946996811599,-0.0064948014796121,-0.044566000000000626
2018-09-27,0.0169427207303112,0.0,-0.0478000000000005,0.454,0.0019508063443129,0.0,-3.0,1,-0.0379492566649532,0.0027594762285113,0.0046609294302183,-0.044566000000000626
2018-09-28,-0.0082590119396943,0.0,-0.0053,0.453,0.0019470081073418,0.01,2.0,0,-0.0236456157221081,-6.870144138179519e-06,0.012162640630117,-0.044566000000000626
2018-10-01,-0.0090906263954178,0.0,0.0234000000000005,0.45,0.0058183820880692,0.06,3.0,1,-0.0099503214108481,0.0036344923421985,0.0269545486721276,-0.044566000000000626
2018-10-02,0.0372993136427339,0.0,-0.0768000000000004,0.4287096774193548,-0.0002496102509486,0.0,-11.0,1,0.0041580259772828,-0.000396768910279,-0.002120395403729,-0.044566000000000626
2018-10-03,0.0201480569980638,0.0,-0.0962999999999998,0.4074193548387096,-0.000249672571785,0.0,-12.0,1,-0.0371979096267801,0.0007112667367183,0.0174181483445385,-0.044566000000000626
2018-10-04,-0.0038501846318208,0.0,0.0504999999999999,0.3861290322580645,-0.0002497349237433,0.0,5.0,1,0.2027826770149887,-0.0082030354210098,-0.0200158734369726,-0.044566000000000626
2018-10-05,-0.0076357956846226,0.0,-0.0348000000000001,0.3648387096774194,-0.0002497973068571,0.0,-6.0,1,0.0413281561222906,-0.0055433145846221,-0.0049780611900768,-0.044566000000000626
2018-10-08,0.0446851770722158,0.0,-0.1110999999999999,0.3009677419354839,-0.0007497665310953,0.0099999999999999,0.0,1,0.0570459407249453,-0.0003951947083496,-0.0029749529777778,-0.044566000000000626
2018-10-09,4.646516275208512e-05,0.0,-0.0196999999999998,0.2796774193548387,-0.0002500471512778,0.0,-12.0,0,0.0164352772718269,-0.0014189098341542,0.0129064169650384,-0.044566000000000626
2018-10-10,-0.0283819789396897,0.0,0.0118999999999998,0.2583870967741936,-0.0002501096904943,0.0,8.0,0,0.3642947143039256,-0.033416389042602,-0.022726942887436,-0.044566000000000626
2018-10-11,-0.00909970264685,0.0,-0.0049999999999998,0.2370967741935484,-0.0002501722609995,0.0,4.0,0,0.0843219547957439,-0.0207875799725415,-0.0346529221477324,-0.044566000000000626
2018-10-15,0.005280230693506,0.0,-0.0127999999999999,0.1519354838709677,-0.0010013153757189,0.0,-11.0,0,-0.0004693841525386,-0.0059224822913,0.0043421503135337,-0.044566000000000626
2018-10-16,0.0278942605502479,0.0,-0.0253000000000001,0.1306451612903226,-0.0002504855837273,0.0,-5.0,1,-0.1896723687590015,0.0212678280349012,0.0077687655456035,-0.044566000000000626
2018-10-17,0.0005364994705363,0.0,-0.0070999999999998,0.1093548387096774,-0.000250548342473,0.0,-1.0,0,-0.0125644838406879,-0.0002526942626648,-0.0168466830035491,-0.044566000000000626
2018-10-18,-0.0226056285719913,0.0,-0.0045000000000001,0.0880645161290322,-0.0002506111326798,0.0,9.0,0,0.1422575716138416,-0.0144964905753411,-0.0095394487349936,-0.044566000000000626
2018-10-19,0.0044387132799315,0.0,0.0116,0.0667741935483871,-0.0002506739543619,0.0,-2.0,0,-0.00851069373125,-0.0003612351352793,0.0061608023455189,-0.044566000000000626
2018-10-22,0.0162178130707921,0.0,-0.0175999999999998,0.0029032258064516,-0.0007523991083449,0.0,-2.0,0,-0.0126487903301713,-0.0043087970964778,0.0006265654182377,-0.044566000000000626
