,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff
2005-08-30,0.007965271522671458,0.0,-0.0134000000000003,0.33838709677419354,-0.0003912641870407185,0.0,4.0
2005-08-31,0.015849673201943304,0.0,-0.022399999999999753,0.34419354838709676,-0.00039141733462777495,0.0,-3.0
2005-09-01,-0.0029639173946662822,3.399999999999237e-05,-0.00140000000000029,0.35,-0.0003915706021526688,-0.03999999999999998,-1.0
2005-09-02,0.012686511901984332,-3.399999999999237e-05,-0.01939999999999964,0.3633333333333333,0.0015302532912215838,0.0,-5.0
2005-09-05,0.0071427618469570575,0.0,-0.0134000000000003,0.4033333333333333,0.004576759790538176,-0.010000000000000009,0.0
2005-09-06,0.011607568848354788,3.399999999999237e-05,-0.0032999999999998586,0.41666666666666663,0.0015209435737766341,0.0,-7.0
2005-09-08,-0.0009361511007348611,0.0,-0.006400000000000183,0.4433333333333333,0.0030349648819001374,0.0,-10.0
2005-09-09,0.016513379235522763,0.0,-0.0022999999999999687,0.45666666666666667,0.00151403528573546,0.0,-4.0
2005-09-12,-0.007603557542198658,0.0,0.002200000000000202,0.49666666666666665,0.004528400437923352,0.0,-2.0
2005-09-13,-0.007350056381691061,0.0,0.007200000000000095,0.51,0.0015049212683955204,0.0,5.0
2005-09-14,0.006111580924093474,0.0,0.0030999999999998806,0.5233333333333333,0.001502659883151125,0.0,-5.0
2005-09-15,0.010819059242825446,-0.0008299999999999974,-0.028799999999999937,0.5366666666666666,0.0015004052838989423,0.0,-12.0
2005-09-16,0.015207619636210978,3.300000000000525e-05,-0.007500000000000284,0.55,0.0014981574401407016,0.0,-4.0
2005-09-19,0.008682349338823059,3.299999999999137e-05,-0.0031999999999996476,0.59,0.004481052359103899,0.0,-4.0
2005-09-20,-0.0005653945440382557,0.0,0.0042999999999997485,0.6033333333333333,0.0014892330163860379,0.0,3.0
2005-09-21,0.02555315072715203,-3.299999999999137e-05,-0.012099999999999778,0.6166666666666667,0.0014870184989312918,0.0,-3.0
2005-09-22,-0.005169482372977541,3.299999999999137e-05,-0.007500000000000284,0.63,0.0014848105577591753,0.0,0.0
2005-09-23,0.01988060055394847,-3.299999999999137e-05,-0.006999999999999673,0.6433333333333333,0.0014826091636166439,0.0,-5.0
2005-09-26,-0.004901106951731293,0.0,-0.00990000000000002,0.6833333333333333,0.004434684161166658,0.0,-6.0
2005-09-27,-0.008578483979992058,0.0,-0.0050000000000003375,0.6966666666666667,0.0014738684783779377,0.0,3.0
2005-09-28,0.01421428614612985,6.599999999999662e-05,-0.009999999999999787,0.71,0.001471699386648595,-0.010000000000000009,0.0
2005-09-29,-0.0034545663374032642,0.0,-0.018899999999999917,0.7233333333333334,0.0014695366700419044,0.0,-8.0
2005-09-30,0.011944148494203333,3.400000000000625e-05,-0.002200000000000202,0.7366666666666667,0.0014673803004967567,0.0,-3.0
2005-10-03,0.008575084070768568,-0.00016700000000000048,0.011700000000000266,0.7370967741935484,0.0026253226448886835,0.03999999999999998,-4.0
2005-10-04,-0.018118962582475362,-6.60000000000105e-05,0.00849999999999973,0.7306451612903226,0.0005795419070118157,0.0,12.0
2005-10-05,-0.03645762439896494,-3.299999999999137e-05,0.026100000000000012,0.7241935483870968,0.0005792062327181213,0.0,12.0
2005-10-06,-0.031556220764352716,0.0,0.02010000000000023,0.717741935483871,0.0005788709470486708,0.0,19.0
2005-10-07,0.025204036842943367,0.0,-0.02560000000000029,0.7112903225806452,0.0005785360493284486,0.0,-10.0
2005-10-10,0.010091371944749739,0.0,-0.024599999999999955,0.6919354838709677,0.0017336026310754704,0.0,0.0
2005-10-11,0.011069072305774696,0.0,-0.0032999999999998586,0.685483870967742,0.0005772003245088086,0.0,-1.0
2005-10-13,-0.02426806040489815,0.0,0.02760000000000007,0.6725806451612903,0.0011534021288497343,0.0,18.0
2005-10-14,-0.003688185236931929,0.0,-0.011600000000000055,0.6661290322580645,0.0005762025715476682,0.0,-3.0
2005-10-17,0.015730511662791713,0.0,-0.015900000000000247,0.6467741935483872,0.0017266183324711193,0.0,-12.0
2005-10-18,-0.03959377393608676,0.0,0.005300000000000082,0.6403225806451613,0.0005748775877343348,0.0,-3.0
2005-10-19,0.007847208948014384,0.0,0.0129999999999999,0.6338709677419355,0.0005745472933611495,0.0,-1.0
2005-10-20,-0.033069754139233964,-0.0016660000000000008,-0.009199999999999875,0.6274193548387097,0.00057421737831298,0.0,5.0
2005-10-21,0.028931085943208146,0.0,0.010299999999999976,0.6209677419354839,0.0005738878419325744,0.0,6.0
2005-10-24,0.022335747467666422,0.0,0.007700000000000262,0.6016129032258065,0.0017196900844282936,0.0,-7.0
2005-10-25,-0.011359736536734388,0.0,-0.000500000000000167,0.5951612903225807,0.0005725734700838814,0.0,-10.0
2005-10-26,0.007834172572696474,0.0,0.012799999999999923,0.5887096774193549,0.0005722458173007539,0.0,-4.0
2005-10-27,-0.02028508472968049,0.0,0.010499999999999954,0.582258064516129,0.0005719185393004977,0.0,9.0
2005-10-28,0.006330109587512567,0.0,-0.005999999999999783,0.5758064516129033,0.0005715916354382955,0.0,-9.0
2005-10-31,0.02944156727770597,0.0,-0.024799999999999933,0.5564516129032259,0.001712817214921003,0.0,-5.0
2005-11-01,0.023112954758154558,0.0,-0.0027000000000003688,0.55,0.0005702877485749269,0.030000000000000027,-3.0
2005-11-03,0.006451635281488066,0.0,-0.017999999999999794,0.5373333333333333,-0.001130973420321979,0.0,1.0
2005-11-04,-0.006840060223252564,3.299999999999137e-05,-0.010499999999999954,0.531,-0.0005659667349284803,-0.010000000000000009,1.0
2005-11-07,0.002069858436277272,3.400000000000625e-05,-0.021800000000000264,0.512,-0.001699824656659743,0.0,-3.0
2005-11-08,0.0006136653778483492,6.699999999999762e-05,0.0019000000000000128,0.5056666666666667,-0.0005672509155569827,0.0,1.0
2005-11-09,-0.009896733761863175,6.599999999999662e-05,-0.03149999999999986,0.49933333333333335,-0.0005675728717982054,0.0,-8.0
2005-11-10,0.0019221064379006947,3.400000000000625e-05,0.0040000000000000036,0.49300000000000005,-0.0005678951937113652,0.010000000000000009,3.0
2005-11-11,-0.006989381121675464,3.300000000000525e-05,-0.012399999999999967,0.4866666666666667,-0.0005682178819235162,0.0,0.0
2005-11-14,-0.00961640870176872,0.0,0.03569999999999984,0.4676666666666667,-0.00170659344741253,0.0,6.0
2005-11-16,0.00866547983500432,-3.300000000000525e-05,-0.0015999999999998238,0.455,-0.0011393491496516361,0.0,-1.0
2005-11-17,0.019653379901619417,-3.400000000000625e-05,-0.010800000000000143,0.44866666666666666,-0.0005701617385494018,-0.010000000000000009,-5.0
2005-11-18,0.0004824004338672694,-3.299999999999137e-05,0.03210000000000024,0.44233333333333336,-0.0005704870084226599,0.0,0.0
2005-11-21,0.0002571851104011813,-6.699999999999762e-05,-0.0005999999999999339,0.42333333333333334,-0.0017134163610545983,0.0,-2.0
2005-11-22,0.012108967586099695,0.0,0.03299999999999992,0.41700000000000004,-0.0005717918076495465,0.0,2.0
2005-11-23,0.01431478599189795,-6.70000000000115e-05,-0.013100000000000112,0.4106666666666667,-0.000572118940581845,0.010000000000000009,-8.0
2005-11-24,6.260956676307217e-05,-0.001671999999999993,-0.0009999999999998899,0.4043333333333333,-0.0005724464480465485,0.0,0.0
2005-11-25,-0.0007829014726983274,3.300000000000525e-05,-0.004100000000000215,0.398,-0.000572774330684922,0.0,0.0
2005-11-28,-0.01776335464334977,6.699999999999762e-05,-0.023499999999999854,0.379,-0.0017202940493419305,0.0,5.0
2005-11-29,0.009331919808687417,3.399999999999237e-05,-0.011400000000000077,0.3726666666666667,-0.0005740896259265327,0.0,-2.0
2005-11-30,0.008337445455392611,0.00010000000000000286,0.008999999999999897,0.36633333333333334,-0.000574419394151704,0.0,-4.0
2005-12-01,0.02169484164348212,-3.300000000000525e-05,0.010699999999999932,0.36,-0.000574749541442543,0.02999999999999997,-10.0
2005-12-02,0.006570024702483579,-6.699999999999762e-05,-0.01159999999999961,0.3674193548387097,-0.0019032850035536342,0.0,-4.0
2005-12-05,-0.003997991072932194,-3.399999999999237e-05,-0.009300000000000086,0.3896774193548387,-0.0057316869799421966,0.010000000000000009,-3.0
2005-12-06,0.015836748676290924,-3.300000000000525e-05,-0.016100000000000225,0.3970967741935484,-0.0019178861437385564,0.0,-7.0
2005-12-07,-0.014125727451624215,0.0,-0.0006999999999997009,0.40451612903225803,-0.0019215715002243172,-0.010000000000000009,1.0
2005-12-08,-0.008492164406561642,0.0,0.03269999999999973,0.41193548387096773,-0.0019252710473391943,0.0,7.0
2005-12-09,0.013516612011414963,0.0,0.03190000000000026,0.4193548387096774,-0.0019289848672059406,0.0,-7.0
2005-12-12,0.001487259922361872,0.0,0.018799999999999706,0.44161290322580643,-0.0058093814934849775,0.0,-1.0
2005-12-13,0.013526135939994077,0.0,-0.006899999999999906,0.4490322580645161,-0.0019439845389221944,0.0,-5.0
2005-12-14,0.006234266787487286,0.0,0.021399999999999864,0.4564516129032258,-0.001947770976782337,0.0,0.0
2005-12-15,-0.013049779636375547,-0.0016120000000000023,0.01780000000000026,0.4638709677419355,-0.0019515721936631536,0.0,2.0
2005-12-16,0.0029781175654886027,0.00010100000000000386,0.039899999999999824,0.4712903225806451,-0.0019553882762650687,0.0,4.0
2005-12-19,-0.008658062743114314,3.300000000000525e-05,0.037900000000000045,0.4935483870967742,-0.005889211296356223,0.0,0.0
2005-12-20,0.0018767410763356196,0.0,-0.023800000000000043,0.5009677419354839,-0.0019708030217095995,0.0,-3.0
2005-12-21,0.013516966584871781,0.0,-0.03289999999999971,0.5083870967741935,-0.0019746947573668905,0.0,-8.0
2005-12-22,-0.00011934954512149432,0.0,0.008599999999999941,0.5158064516129032,-0.0019786018934233596,0.0,-3.0
2005-12-23,-0.005445528386953669,0.0,0.007299999999999862,0.5232258064516129,-0.0019825245214786236,-0.009999999999999953,3.0
2005-12-26,-0.0009905597472066319,0.0,-0.00019999999999997797,0.5454838709677419,-0.005971265641983692,0.0,0.0
2005-12-27,0.0021899242278795583,0.0,0.020099999999999785,0.5529032258064516,-0.001998371811186672,0.0,-2.0
2005-12-28,-0.00700659920343405,0.0,-0.0042999999999997485,0.5603225806451613,-0.002002373298875426,0.0,3.0
2005-12-29,0.009550482539172123,3.399999999999237e-05,-0.007600000000000051,0.567741935483871,-0.0020063908436736,0.0,-1.0
2006-01-02,0.0015232295405223084,-0.0002349999999999991,-0.0036999999999998145,0.5841935483870967,-0.0068815774678050445,-0.010000000000000009,5.0
2006-01-03,0.030392652012412924,0.0,0.008999999999999897,0.5783870967741935,-0.0008388407035742063,0.0,-9.0
2006-01-04,0.013258178474751858,-3.399999999999237e-05,-0.0394000000000001,0.5725806451612903,-0.000839544948091131,0.0,-8.0
2006-01-05,-0.0018873865307043047,-3.400000000000625e-05,-0.024099999999999788,0.5667741935483871,-0.0008402503760898128,0.0,2.0
2006-01-06,0.015310406862845127,-3.300000000000525e-05,0.0044999999999997264,0.5609677419354838,-0.0008409569905580838,0.010000000000000009,-11.0
2006-01-09,-0.003897649401348957,0.0,-0.023800000000000043,0.5435483870967741,-0.0025271225681837706,0.0,-2.0
2006-01-10,-0.008183491241636531,0.0,0.0005999999999999339,0.537741935483871,-0.0008437953731981196,-0.010000000000000009,2.0
2006-01-11,0.02543763303985358,0.0,0.004100000000000215,0.5319354838709677,-0.0008445079651533405,0.0,-6.0
2006-01-12,-0.0048235863275927215,0.0,0.004999999999999893,0.5261290322580645,-0.0008452217617076485,0.0,10.0
2006-01-13,0.003292597427455135,0.0,0.0018000000000002458,0.5203225806451612,-0.0008459367659110484,0.0,0.0
2006-01-16,0.017589607311656152,0.0,0.0014999999999996128,0.5029032258064516,-0.0025421124455835553,0.0,0.0
2006-01-17,-0.011424291181759472,0.0,0.016200000000000436,0.49709677419354836,-0.0008488089207787652,0.0,3.0
2006-01-18,-0.008731494213829905,0.0,0.035199999999999676,0.49129032258064514,-0.0008495300094715219,0.010000000000000009,-1.0
2006-01-19,0.028985142950942233,-0.0025329999999999936,-0.0051000000000001044,0.4854838709677419,-0.0008502523243798521,0.0,-9.0
2006-01-20,-0.004432185412818868,0.0,-0.04689999999999994,0.47967741935483865,-0.0008509758686336966,0.0,-3.0
2006-01-23,-0.0017183306422321465,0.0,-0.014699999999999935,0.462258064516129,-0.002557281212059337,0.0,-1.0
2006-01-24,0.020748529065691912,0.0,-0.016899999999999693,0.4564516129032258,-0.0008538824020849489,0.0,-5.0
2006-01-26,0.01628380850815958,6.699999999999762e-05,-0.005800000000000249,0.44483870967741934,-0.0017099552674579854,0.0,-8.0
2006-01-27,-0.005063569023564085,3.400000000000625e-05,-0.02300000000000013,0.4390322580645161,-0.0008560753652879782,0.0,-5.0
2006-01-30,0.011043444165686367,0.0,-0.0036000000000000476,0.42161290322580647,-0.0025726320891230614,0.0,1.0
2006-01-31,0.0036802651653147223,0.0,0.004400000000000404,0.4158064516129032,-0.0008590168982873791,0.0,5.0
2006-02-01,0.0026539017501985285,0.0,0.005699999999999594,0.41,-0.0008597554427858256,-0.020000000000000018,-4.0
2006-02-02,-0.031167995480261723,3.399999999999237e-05,-0.0006999999999997009,0.4107142857142857,0.0037433898562238,0.0,2.0
2006-02-03,-0.0011265189078581983,6.799999999999862e-05,-0.0007999999999999119,0.4114285714285714,0.0037294291327985007,0.0,-2.0
2006-02-06,0.0015821303060246095,3.400000000000625e-05,-0.032500000000000195,0.41357142857142853,0.011105554758071179,0.0,-3.0
2006-02-07,-0.020546721219291797,3.399999999999237e-05,-0.001100000000000101,0.41428571428571426,0.0036746122463444664,0.0,2.0
2006-02-08,-0.001724586732034794,3.300000000000525e-05,0.009000000000000341,0.415,0.00366115889196017,0.0,-3.0
2006-02-09,0.010438764200067396,0.0,-0.01780000000000026,0.4157142857142857,0.003647803688187068,0.0,-2.0
2006-02-10,0.002518381443936235,0.0,-0.020299999999999763,0.4164285714285714,0.003634545564823455,0.0,-26.0
2006-02-13,-0.023561406803173313,0.0,0.0045999999999999375,0.41857142857142854,0.01082504302893561,0.010000000000000009,1.0
2006-02-14,0.01410507156113816,0.0,-0.018600000000000172,0.41928571428571426,0.0035824630081613407,0.0,-3.0
2006-02-15,0.016570925847092965,0.0,-0.005999999999999783,0.42,0.003569674766730202,0.0,3.0
2006-02-16,0.02694381151404812,0.0,-0.01980000000000004,0.4207142857142857,0.0035569775004660187,-0.010000000000000009,-2.0
2006-02-17,0.004329801490282392,0.0,0.0008999999999996788,0.42142857142857143,0.0035443702420163703,0.0,0.0
2006-02-20,0.0030405033753559962,0.0,-0.00039999999999995595,0.42357142857142854,0.010558353028532252,0.0,0.0
2006-02-21,-0.00972564865688419,0.0,0.011500000000000288,0.42428571428571427,0.0034948224126303273,0.0,1.0
2006-02-22,0.0020939127160595206,0.0,0.01869999999999994,0.425,0.003482651152978633,0.0,2.0
2006-02-23,0.004148679809862443,0.0,-0.013100000000000112,0.4257142857142857,0.003470564375779972,0.0,-8.0
2006-02-24,0.005323650825500792,0.0,0.00019999999999997797,0.42642857142857143,0.003458561204466193,0.0,-2.0
2006-03-01,0.014604054485062079,0.0,-0.01739999999999986,0.43,0.01711562480440243,-0.04999999999999999,-6.0
2006-03-02,-0.0013281571220868926,0.0,-0.0047000000000001485,0.4229032258064516,-0.0011533494523909837,0.0,1.0
2006-03-03,0.002909427058041203,0.0,0.0020999999999999908,0.4158064516129032,-0.0011546812034719522,0.0,1.0
2006-03-06,-0.022837809845837498,0.0,0.010600000000000165,0.3945161290322581,-0.0034720649609276677,0.0,5.0
2006-03-07,-0.02457333618737323,0.0,0.042100000000000026,0.38741935483870965,-0.0011600391054713555,0.0,12.0
2006-03-08,-0.003587111673775567,0.0,0.009599999999999831,0.3803225806451613,-0.0011613863592163653,0.0,2.0
2006-03-09,-0.02655011183601097,-0.0025470000000000007,-0.01629999999999976,0.3732258064516129,-0.0011627367459645654,0.0,-1.0
2006-03-10,0.01581935370425569,0.0,-0.01680000000000037,0.3661290322580645,-0.0011640902766583139,0.0,-6.0
2006-03-13,-0.0026600091684620963,0.0,-0.009799999999999809,0.34483870967741936,-0.003500423618771009,0.0,-1.0
2006-03-14,0.020126059366143423,0.0,-0.008000000000000007,0.33774193548387094,-0.001169536059494547,0.0,3.0
2006-03-15,0.01855301616709859,0.0,-0.005399999999999849,0.33064516129032256,-0.0011709054758295423,0.0,-7.0
2006-03-16,-0.0022774580857429783,0.0,-0.014800000000000146,0.3235483870967742,-0.0011722781028336016,0.0,-1.0
2006-03-17,-0.002834424384055012,0.0,0.012099999999999778,0.31645161290322577,-0.0011736539518203415,0.0,1.0
2006-03-20,0.004065419419088556,0.0,0.01980000000000004,0.29516129032258065,-0.0035292493398557667,0.0,3.0
2006-03-21,-0.021322995117722954,0.0,0.020500000000000185,0.2880645161290323,-0.0011791897955113484,0.0,3.0
2006-03-22,0.012040172558945628,0.0,-0.0038000000000000256,0.28096774193548385,-0.0011805819258352557,0.0,-2.0
2006-03-23,-0.010010040437393286,0.0,-0.0047000000000001485,0.2738709677419355,-0.001181977347089358,0.0,1.0
2006-03-24,0.002744801925791407,0.0,0.012199999999999989,0.26677419354838705,-0.001183376070960307,0.0,4.0
2006-03-27,0.001701720743559676,0.0,0.017600000000000282,0.2454838709677419,-0.00355855375869929,0.0,2.0
2006-03-28,-0.02580771031683149,0.0,0.043400000000000105,0.23838709677419354,-0.0011890042282285407,0.0,1.0
2006-03-29,0.021841405355399246,0.0,-0.001000000000000334,0.23129032258064514,-0.0011904196423841995,0.0,-2.0
2006-03-30,0.007572874942512797,0.0,-0.02760000000000007,0.22419354838709676,-0.0011918384304294705,0.0,-1.0
2006-03-31,0.004621751548508968,0.0,-0.02279999999999971,0.21709677419354836,-0.00119326060444358,0.0,1.0
2006-04-03,0.019956576692592876,-0.0003060000000000007,-0.018200000000000216,0.20266666666666666,0.002385487640781392,0.0,1.0
2006-04-04,0.0021930116246569042,0.0,-0.0248999999999997,0.19899999999999998,0.0017852917361462772,0.0,-1.0
2006-04-05,0.006447906226194178,0.0,0.00509999999999966,0.19533333333333333,0.0017821101487811575,0.0,4.0
2006-04-06,0.005923068709080326,0.0,-0.0044999999999997264,0.19166666666666665,0.0017789398811274282,0.0,0.0
2006-04-07,-0.0091803588074022,0.0,0.010999999999999677,0.188,0.0017757808728813274,0.0,5.0
2006-04-10,-0.01165372809544074,0.0,0.01130000000000031,0.177,0.005308500267627636,0.0,1.0
2006-04-11,-0.015031182760370854,0.0,-0.010200000000000209,0.17333333333333334,0.0017632562427731813,-0.010000000000000009,2.0
2006-04-12,0.013782840552536868,0.0,-0.008399999999999963,0.16966666666666666,0.00176015264183782,0.0,-6.0
2006-04-13,-0.00901860796471965,0.0,0.008999999999999897,0.16599999999999998,0.0017570599473302195,0.0,-3.0
2006-04-17,0.009929011336266669,0.0,-0.008299999999999752,0.15133333333333332,0.0069975289727040035,0.010000000000000009,3.0
2006-04-18,0.02845105657232061,0.0,-0.0051000000000001044,0.14766666666666667,0.0017417580766565521,0.0,-7.0
2006-04-19,0.009206454160223032,-3.500000000000031e-05,-0.014899999999999913,0.14400000000000002,0.001738729629517266,0.0,-8.0
2006-04-20,-0.004089677397349334,-0.002564999999999998,0.009300000000000086,0.14033333333333334,0.0017357116954048735,0.0,2.0
2006-04-24,-0.0006035762072418294,-3.500000000000031e-05,-0.0054000000000002935,0.12566666666666668,0.006912875796288631,0.0,3.0
2006-04-25,-0.0003270892857099028,0.0,0.0051000000000001044,0.122,0.0017207778207453117,0.0,-3.0
2006-04-26,0.01676937035948356,0.0,-0.0009000000000001229,0.11833333333333333,0.0017178218303097736,0.0,-2.0
2006-04-27,-0.016442281073773657,3.500000000000031e-05,-0.008799999999999919,0.11466666666666667,0.0017148759781964173,0.0,-4.0
2006-04-28,0.01527852572719901,3.399999999999931e-05,-0.024399999999999977,0.111,0.001711940212331342,0.0,-4.0
2006-05-02,0.01607309116985789,0.0,-0.01739999999999986,0.09000000000000001,0.004457121223394367,-0.030000000000000027,-4.0
2006-05-03,-0.0023676738302391698,3.399999999999931e-05,-0.0011999999999998678,0.08,-0.000661622362077452,0.0,1.0
2006-05-04,0.0013675883737445105,0.0,-0.0039000000000002366,0.07,-0.0006620603960580951,0.0,0.0
2006-05-05,0.010704895108808898,0.00020599999999999785,-0.008000000000000007,0.060000000000000005,-0.0006624990104295847,0.0,1.0
2006-05-08,0.00236338314801543,0.0,0.006400000000000183,0.03,-0.001990134538806032,0.0,1.0
2006-05-09,0.011114685527690682,0.0,-0.0009000000000001229,0.020000000000000004,-0.0006642592949965831,0.0,2.0
2006-05-10,-0.0054221389005739695,-0.00020599999999999785,-0.005599999999999827,0.010000000000000009,-0.0006647008287181677,0.0,-1.0
2006-05-11,-0.021913975144389752,-3.399999999999931e-05,0.029499999999999638,0.0,-0.0006651429498045758,0.0,4.0
2006-05-12,-0.015394407877552752,0.00017199999999999854,0.04260000000000019,-0.009999999999999995,-0.0006655856594282028,0.0,12.0
2006-05-15,-0.023952638322123576,-3.500000000000031e-05,0.046699999999999964,-0.04000000000000001,-0.001999419139085745,0.0,17.0
2006-05-16,0.00368549224461745,0.00010299999999999893,-0.03710000000000013,-0.04999999999999999,-0.0006673624068849193,0.0,-9.0
2006-05-17,-0.028956943613989594,-0.0003089999999999968,0.042300000000000004,-0.06,-0.0006678080769084715,-0.010000000000000009,13.0
2006-05-18,-0.012720610961606482,0.0,0.000700000000000145,-0.07,-0.0006682543425711174,0.0,5.0
2006-05-19,-0.0019592275263740078,-6.799999999999862e-05,0.009700000000000042,-0.07999999999999999,-0.0006687012050718977,0.0,5.0
2006-05-22,-0.03330497770999763,0.0,0.09529999999999994,-0.10999999999999999,-0.002008790776580227,0.0,14.0
2006-05-23,-0.010660230140327798,3.399999999999931e-05,-0.028200000000000003,-0.12,-0.0006704946474549445,0.0,-3.0
2006-05-24,-0.008845430541592592,-3.399999999999931e-05,0.11100000000000021,-0.13,-0.0006709445121746427,0.0,13.0
2006-05-25,0.048454837502230674,3.399999999999931e-05,-0.05610000000000026,-0.13999999999999999,-0.0006713949809711295,0.0,-19.0
2006-05-26,0.024634831057138484,-3.399999999999931e-05,-0.06300000000000017,-0.15,-0.0006718460550558802,-0.009999999999999953,-1.0
2006-05-29,-0.009419385764951826,3.399999999999931e-05,0.0046000000000003816,-0.18000000000000002,-0.00201825068093342,0.0,0.0
2006-05-30,-0.04646883380268285,-3.399999999999931e-05,0.06689999999999996,-0.18999999999999997,-0.0006736564287805891,0.0,9.0
2006-05-31,0.0032079870676824385,0.0,-0.02300000000000013,-0.19999999999999998,-0.000674110547702611,0.0,-5.0
2006-06-01,0.03279865335189491,-0.001686,-0.029199999999999893,-0.21,-0.0006745652792901069,0.019999999999999962,-7.0
2006-06-02,0.005126183771267279,-3.500000000000031e-05,-0.011800000000000033,-0.19666666666666666,0.0015107461002532574,0.010000000000000009,9.0
2006-06-05,-0.032192598143373274,3.500000000000031e-05,-0.0038000000000000256,-0.15666666666666665,0.004518592261542054,0.0,-11.0
2006-06-06,-0.00496603929256878,0.0,0.012900000000000134,-0.1433333333333333,0.0015016715209608122,0.0,5.0
2006-06-07,-0.03603742696396317,0.0,-0.018600000000000172,-0.13,0.0014994198843982787,0.0,-7.0
2006-06-08,0.004922077205428366,0.0,0.020099999999999785,-0.11666666666666665,0.0014971749900301035,0.0,8.0
2006-06-09,-0.010296064747352673,0.0,-0.008599999999999941,-0.10333333333333332,0.001494936807612035,-0.010000000000000009,-7.0
2006-06-12,-0.04430274237832066,3.399999999999931e-05,0.009200000000000319,-0.06333333333333332,0.004471447998078304,0.0,4.0
2006-06-13,-0.021295023333625096,3.500000000000031e-05,0.031099999999999905,-0.04999999999999999,0.0014860505990128559,0.0,9.0
2006-06-14,0.0028272222391940716,-3.500000000000031e-05,-0.017300000000000093,-0.03666666666666665,0.001483845529071104,-0.010000000000000009,-11.0
2006-06-16,0.04330941167360436,0.0,-0.032399999999999984,-0.009999999999999981,0.0029611019564033114,0.010000000000000009,-10.0
2006-06-19,-0.014700979294158145,0.0,-0.011699999999999822,0.030000000000000027,0.004425277327898769,0.0,2.0
2006-06-20,-0.007848520200678166,0.0,0.010199999999999765,0.04333333333333336,0.0014707513200651334,0.0,-3.0
2006-06-21,0.026842721068963016,0.0,-0.012799999999999923,0.05666666666666667,0.0014685913869563194,-0.010000000000000009,3.0
2006-06-22,-0.006679857551857182,0.0,0.0013000000000000789,0.07000000000000003,0.0014664377886628444,0.0,1.0
2006-06-23,0.009974277361861184,-3.399999999999931e-05,0.007099999999999884,0.08333333333333334,0.0014642904973580784,-0.009999999999999953,0.0
2006-06-26,-0.0008659008795941503,3.399999999999931e-05,-0.020299999999999763,0.12333333333333338,0.00438005040014211,0.009999999999999953,3.0
2006-06-27,-0.0073905882212201846,0.0,0.005599999999999827,0.1366666666666667,0.0014557638511512039,0.0,8.0
2006-06-28,0.013263982009389608,0.0,-0.005300000000000082,0.15000000000000005,0.0014536476830269152,0.0,-9.0
2006-06-29,0.04633340428120292,0.0,-0.019899999999999807,0.16333333333333336,0.0014515376583048578,0.0,-6.0
2006-06-30,0.003938843682098181,0.0,-0.04200000000000026,0.17666666666666672,0.0014494337502615195,0.0,0.0
2006-07-03,0.019625433905190448,-3.399999999999931e-05,0.005800000000000249,0.18096774193548387,0.0031298374778288007,0.10000000000000003,-7.0
2006-07-04,0.0002676516262436479,3.399999999999931e-05,-0.00550000000000006,0.1764516129032258,0.0008401904077839362,0.0,0.0
2006-07-05,-0.026823765659170107,0.0,0.030899999999999928,0.17193548387096774,0.0008394850804283038,0.0,1.0
2006-07-06,0.004251765398942453,0.0,-0.011499999999999844,0.16741935483870968,0.0008387809363057386,0.0,-5.0
2006-07-07,-0.011867696250320137,0.0,-0.007500000000000284,0.1629032258064516,0.0008380779724390663,-0.010000000000000009,2.0
2006-07-10,0.0010796894865556794,0.0,-0.0015000000000000568,0.14935483870967742,0.0025100278922494113,0.0,-2.0
2006-07-11,0.011362664379424459,0.0,0.010900000000000354,0.14483870967741935,0.0008352778603715194,0.010000000000000009,2.0
2006-07-12,-0.008903114425264036,0.0,0.005599999999999827,0.1403225806451613,0.0008345807535050653,0.0,3.0
2006-07-13,-0.024475964793294835,0.0,0.019099999999999895,0.13580645161290322,0.0008338848092535045,0.0,6.0
2006-07-14,-0.00011314777110982277,0.0,0.0024000000000001798,0.13129032258064516,0.0008331900247089408,0.0,1.0
2006-07-17,-0.013786250021558644,-6.899999999999962e-05,-0.00039999999999995595,0.11774193548387096,0.002495412920541895,0.0,-4.0
2006-07-18,0.0075433239567122,0.00010399999999999993,-0.01639999999999997,0.1132258064516129,0.0008304224258228743,0.0,-9.0
2006-07-19,0.046034687106493166,-6.899999999999962e-05,-0.015200000000000102,0.10870967741935483,0.0008297333965625597,0.0,-6.0
2006-07-20,-0.02583027184850195,-0.0017619999999999997,0.00849999999999973,0.10419354838709677,0.0008290455097768046,0.0,1.0
2006-07-21,-0.009445534580729387,-3.500000000000031e-05,0.0040000000000000036,0.0996774193548387,0.0008283587626252142,0.0,-1.0
2006-07-24,0.01990753562572145,3.500000000000031e-05,-0.0018999999999995687,0.08612903225806451,0.002480967158914993,0.0,-5.0
2006-07-25,0.01253702724944361,0.0,0.007699999999999818,0.08161290322580644,0.000825623113904328,0.0,-2.0
2006-07-26,-0.0023746172877885385,0.0,-0.0009000000000001229,0.07709677419354838,0.0008249420226640325,0.0,-2.0
2006-07-27,0.008002002362031746,0.0,-0.00849999999999973,0.07258064516129031,0.0008242620542198154,0.0,-5.0
2006-07-28,0.013276259039118443,-3.500000000000031e-05,-0.00990000000000002,0.06806451612903225,0.0008235832057970072,0.0,0.0
